symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
TSLA,2019-05-08 00:00:00+00:00,244.84,250.6,244.2,246.94,6176440,16.3226666667,16.7066666667,16.28,16.4626666667,92646600,0.0,1.0
TSLA,2019-05-09 00:00:00+00:00,241.98,243.68,236.94,242.0,6711382,16.132,16.2453333333,15.796,16.1333333333,100670730,0.0,1.0
TSLA,2019-05-10 00:00:00+00:00,239.52,241.99,236.02,239.75,7008336,15.968,16.1326666667,15.7346666667,15.9833333333,105125040,0.0,1.0
TSLA,2019-05-13 00:00:00+00:00,227.01,232.47,224.5,232.01,10834796,15.134,15.498,14.9666666667,15.4673333333,162521940,0.0,1.0
TSLA,2019-05-14 00:00:00+00:00,232.31,234.5,228.0,229.3,7252412,15.4873333333,15.6333333333,15.2,15.2866666667,108786180,0.0,1.0
TSLA,2019-05-15 00:00:00+00:00,231.95,232.44,225.25,229.32,7295976,15.4633333333,15.496,15.0166666667,15.288,109439640,0.0,1.0
TSLA,2019-05-16 00:00:00+00:00,228.33,231.0,226.5,229.49,7483273,15.222,15.4,15.1,15.2993333333,112249095,0.0,1.0
TSLA,2019-05-17 00:00:00+00:00,211.03,222.24,208.92,221.96,17786666,14.0686666667,14.816,13.928,14.7973333333,266799990,0.0,1.0
TSLA,2019-05-20 00:00:00+00:00,205.36,206.0,195.25,202.8,20526195,13.6906666667,13.7333333333,13.0166666667,13.52,307892925,0.0,1.0
TSLA,2019-05-21 00:00:00+00:00,205.08,207.4,196.04,197.76,18003899,13.672,13.8266666667,13.0693333333,13.184,270058485,0.0,1.0
TSLA,2019-05-22 00:00:00+00:00,192.73,203.94,191.78,199.1,18685187,12.8486666667,13.596,12.7853333333,13.2733333333,280277805,0.0,1.0
TSLA,2019-05-23 00:00:00+00:00,195.49,199.47,186.22,194.34,26547142,13.0326666667,13.298,12.4146666667,12.956,398207130,0.0,1.0
TSLA,2019-05-24 00:00:00+00:00,190.63,199.98,188.75,199.83,14136572,12.7086666667,13.332,12.5833333333,13.322,212048580,0.0,1.0
TSLA,2019-05-28 00:00:00+00:00,188.7,195.0,187.85,191.2,10312901,12.58,13.0,12.5233333333,12.7466666667,154693515,0.0,1.0
TSLA,2019-05-29 00:00:00+00:00,189.86,192.39,185.04,187.1,11968638,12.6573333333,12.826,12.336,12.4733333333,179529570,0.0,1.0
TSLA,2019-05-30 00:00:00+00:00,188.22,192.26,187.02,188.75,7926475,12.548,12.8173333333,12.468,12.5833333333,118897125,0.0,1.0
TSLA,2019-05-31 00:00:00+00:00,185.16,189.92,184.1,185.1,10406732,12.344,12.6613333333,12.2733333333,12.34,156100980,0.0,1.0
TSLA,2019-06-03 00:00:00+00:00,178.97,186.68,176.99,185.51,13064410,11.9313333333,12.4453333333,11.7993333333,12.3673333333,195966150,0.0,1.0
TSLA,2019-06-04 00:00:00+00:00,193.6,193.98,179.61,181.1,13807522,12.9066666667,12.932,11.974,12.0733333333,207112830,0.0,1.0
TSLA,2019-06-05 00:00:00+00:00,196.59,201.28,191.85,198.68,13510756,13.106,13.4186666667,12.79,13.2453333333,202661340,0.0,1.0
TSLA,2019-06-06 00:00:00+00:00,205.95,211.0,201.8,204.44,20242151,13.73,14.0666666667,13.4533333333,13.6293333333,303632265,0.0,1.0
TSLA,2019-06-07 00:00:00+00:00,204.5,210.8438,203.499,205.0,16003527,13.6333333333,14.0562533333,13.5666,13.6666666667,240052905,0.0,1.0
TSLA,2019-06-10 00:00:00+00:00,212.88,216.94,209.01,210.25,10585039,14.192,14.4626666667,13.934,14.0166666667,158775585,0.0,1.0
TSLA,2019-06-11 00:00:00+00:00,217.1,220.9,213.5,219.14,11653537,14.4733333333,14.7266666667,14.2333333333,14.6093333333,174803055,0.0,1.0
TSLA,2019-06-12 00:00:00+00:00,209.26,223.38,209.0,222.95,15197544,13.9506666667,14.892,13.9333333333,14.8633333333,227963160,0.0,1.0
TSLA,2019-06-13 00:00:00+00:00,213.91,214.9,207.51,210.38,8168260,14.2606666667,14.3266666667,13.834,14.0253333333,122523900,0.0,1.0
TSLA,2019-06-14 00:00:00+00:00,214.92,216.65,210.4,211.25,7433402,14.328,14.4433333333,14.0266666667,14.0833333333,111501030,0.0,1.0
TSLA,2019-06-17 00:00:00+00:00,225.03,227.0,214.27,215.48,12316803,15.002,15.1333333333,14.2846666667,14.3653333333,184752045,0.0,1.0
TSLA,2019-06-18 00:00:00+00:00,224.74,234.74,222.56,228.72,12715788,14.9826666667,15.6493333333,14.8373333333,15.248,190736820,0.0,1.0
TSLA,2019-06-19 00:00:00+00:00,226.43,227.77,221.06,225.11,6575135,15.0953333333,15.1846666667,14.7373333333,15.0073333333,98627025,0.0,1.0
TSLA,2019-06-20 00:00:00+00:00,219.62,226.9,216.35,223.0,11863462,14.6413333333,15.1266666667,14.4233333333,14.8666666667,177951930,0.0,1.0
TSLA,2019-06-21 00:00:00+00:00,221.86,222.18,215.5,216.22,8202078,14.7906666667,14.812,14.3666666667,14.4146666667,123031170,0.0,1.0
TSLA,2019-06-24 00:00:00+00:00,223.64,225.86,221.02,223.24,5750771,14.9093333333,15.0573333333,14.7346666667,14.8826666667,86261565,0.0,1.0
TSLA,2019-06-25 00:00:00+00:00,219.76,225.34,219.49,224.39,6182071,14.6506666667,15.0226666667,14.6326666667,14.9593333333,92731065,0.0,1.0
TSLA,2019-06-26 00:00:00+00:00,219.27,227.23,218.1,220.31,8507208,14.618,15.1486666667,14.54,14.6873333333,127608120,0.0,1.0
TSLA,2019-06-27 00:00:00+00:00,222.84,222.9,217.35,219.45,6339710,14.856,14.86,14.49,14.63,95095650,0.0,1.0
TSLA,2019-06-28 00:00:00+00:00,223.46,225.17,220.8,220.99,6851384,14.8973333333,15.0113333333,14.72,14.7326666667,102770760,0.0,1.0
TSLA,2019-07-01 00:00:00+00:00,227.17,233.1,226.28,230.21,8237964,15.1446666667,15.54,15.0853333333,15.3473333333,123569460,0.0,1.0
TSLA,2019-07-02 00:00:00+00:00,224.55,229.15,222.22,228.89,9259027,14.97,15.2766666667,14.8146666667,15.2593333333,138885405,0.0,1.0
TSLA,2019-07-03 00:00:00+00:00,234.9,241.57,234.51,239.39,14201148,15.66,16.1046666667,15.634,15.9593333333,213017220,0.0,1.0
TSLA,2019-07-05 00:00:00+00:00,233.1,235.45,230.8,234.57,7065738,15.54,15.6966666667,15.3866666667,15.638,105986070,0.0,1.0
TSLA,2019-07-08 00:00:00+00:00,230.34,232.25,228.66,231.24,5880542,15.356,15.4833333333,15.244,15.416,88208130,0.0,1.0
TSLA,2019-07-09 00:00:00+00:00,230.06,231.0,227.28,228.97,6190835,15.3373333333,15.4,15.152,15.2646666667,92862525,0.0,1.0
TSLA,2019-07-10 00:00:00+00:00,238.92,238.94,233.14,234.15,9145736,15.928,15.9293333333,15.5426666667,15.61,137186040,0.0,1.0
TSLA,2019-07-11 00:00:00+00:00,238.6,241.5,235.8,238.14,7514430,15.9066666667,16.1,15.72,15.876,112716450,0.0,1.0
TSLA,2019-07-12 00:00:00+00:00,245.08,245.38,239.71,239.75,9200521,16.3386666667,16.3586666667,15.9806666667,15.9833333333,138007815,0.0,1.0
TSLA,2019-07-15 00:00:00+00:00,253.5,254.42,244.86,248.0,11000092,16.9,16.9613333333,16.324,16.5333333333,165001380,0.0,1.0
TSLA,2019-07-16 00:00:00+00:00,252.38,253.53,247.93,249.3,8148989,16.8253333333,16.902,16.5286666667,16.62,122234835,0.0,1.0
TSLA,2019-07-17 00:00:00+00:00,254.86,258.31,253.35,255.67,9764727,16.9906666667,17.2206666667,16.89,17.0446666667,146470905,0.0,1.0
TSLA,2019-07-18 00:00:00+00:00,253.54,255.75,251.89,255.05,4764483,16.9026666667,17.05,16.7926666667,17.0033333333,71467245,0.0,1.0
TSLA,2019-07-19 00:00:00+00:00,258.18,259.96,254.62,255.69,7048410,17.212,17.3306666667,16.9746666667,17.046,105726150,0.0,1.0
TSLA,2019-07-22 00:00:00+00:00,255.68,262.15,254.19,258.75,6846273,17.0453333333,17.4766666667,16.946,17.25,102694095,0.0,1.0
TSLA,2019-07-23 00:00:00+00:00,260.17,260.48,254.5,256.71,5023121,17.3446666667,17.3653333333,16.9666666667,17.114,75346815,0.0,1.0
TSLA,2019-07-24 00:00:00+00:00,264.88,266.07,258.16,259.17,11072835,17.6586666667,17.738,17.2106666667,17.278,166092525,0.0,1.0
TSLA,2019-07-25 00:00:00+00:00,228.82,234.5,225.55,233.5,22418252,15.2546666667,15.6333333333,15.0366666667,15.5666666667,336273780,0.0,1.0
TSLA,2019-07-26 00:00:00+00:00,228.04,230.26,222.25,226.92,10027697,15.2026666667,15.3506666667,14.8166666667,15.128,150415455,0.0,1.0
TSLA,2019-07-29 00:00:00+00:00,235.77,235.94,226.03,227.09,9273331,15.718,15.7293333333,15.0686666667,15.1393333333,139099965,0.0,1.0
TSLA,2019-07-30 00:00:00+00:00,242.26,243.36,232.18,232.9,8109014,16.1506666667,16.224,15.4786666667,15.5266666667,121635210,0.0,1.0
TSLA,2019-07-31 00:00:00+00:00,241.61,246.68,236.65,243.0,9178208,16.1073333333,16.4453333333,15.7766666667,16.2,137673120,0.0,1.0
TSLA,2019-08-01 00:00:00+00:00,233.85,244.51,231.77,242.65,8259516,15.59,16.3006666667,15.4513333333,16.1766666667,123892740,0.0,1.0
TSLA,2019-08-02 00:00:00+00:00,234.34,236.27,229.23,231.35,6136481,15.6226666667,15.7513333333,15.282,15.4233333333,92047215,0.0,1.0
TSLA,2019-08-05 00:00:00+00:00,228.32,231.37,225.78,229.6,7028279,15.2213333333,15.4246666667,15.052,15.3066666667,105424185,0.0,1.0
TSLA,2019-08-06 00:00:00+00:00,230.75,232.5,225.75,231.88,5564200,15.3833333333,15.5,15.05,15.4586666667,83463000,0.0,1.0
TSLA,2019-08-07 00:00:00+00:00,233.42,233.57,225.8,226.5,4776500,15.5613333333,15.5713333333,15.0533333333,15.1,71647500,0.0,1.0
TSLA,2019-08-08 00:00:00+00:00,238.3,239.8,232.65,234.45,5274349,15.8866666667,15.9866666667,15.51,15.63,79115235,0.0,1.0
TSLA,2019-08-09 00:00:00+00:00,235.01,238.96,233.81,236.05,3898244,15.6673333333,15.9306666667,15.5873333333,15.7366666667,58473660,0.0,1.0
TSLA,2019-08-12 00:00:00+00:00,229.01,235.77,228.75,232.99,4663937,15.2673333333,15.718,15.25,15.5326666667,69959055,0.0,1.0
TSLA,2019-08-13 00:00:00+00:00,235.0,236.0,227.55,228.81,4868998,15.6666666667,15.7333333333,15.17,15.254,73034970,0.0,1.0
TSLA,2019-08-14 00:00:00+00:00,219.62,231.5,216.69,231.21,9562591,14.6413333333,15.4333333333,14.446,15.414,143438865,0.0,1.0
TSLA,2019-08-15 00:00:00+00:00,215.64,221.56,211.55,220.86,8231952,14.376,14.7706666667,14.1033333333,14.724,123479280,0.0,1.0
TSLA,2019-08-16 00:00:00+00:00,219.94,222.24,216.02,216.66,5207376,14.6626666667,14.816,14.4013333333,14.444,78110640,0.0,1.0
TSLA,2019-08-19 00:00:00+00:00,226.83,227.83,221.7,224.21,5311748,15.122,15.1886666667,14.78,14.9473333333,79676220,0.0,1.0
TSLA,2019-08-20 00:00:00+00:00,225.86,229.09,224.54,227.62,4170527,15.0573333333,15.2726666667,14.9693333333,15.1746666667,62557905,0.0,1.0
TSLA,2019-08-21 00:00:00+00:00,220.83,223.22,217.6,222.01,7799744,14.722,14.8813333333,14.5066666667,14.8006666667,116996160,0.0,1.0
TSLA,2019-08-22 00:00:00+00:00,222.15,225.4,218.22,222.8,6564964,14.81,15.0266666667,14.548,14.8533333333,98474460,0.0,1.0
TSLA,2019-08-23 00:00:00+00:00,211.4,221.17,211.0,219.97,8559704,14.0933333333,14.7446666667,14.0666666667,14.6646666667,128395560,0.0,1.0
TSLA,2019-08-26 00:00:00+00:00,215.0,215.02,211.54,213.6,5054414,14.3333333333,14.3346666667,14.1026666667,14.24,75816210,0.0,1.0
TSLA,2019-08-27 00:00:00+00:00,214.08,218.8,212.03,215.74,5420727,14.272,14.5866666667,14.1353333333,14.3826666667,81310905,0.0,1.0
TSLA,2019-08-28 00:00:00+00:00,215.59,217.25,212.31,213.69,3223082,14.3726666667,14.4833333333,14.154,14.246,48346230,0.0,1.0
TSLA,2019-08-29 00:00:00+00:00,221.71,223.4,218.0,219.0,5183104,14.7806666667,14.8933333333,14.5333333333,14.6,77746560,0.0,1.0
TSLA,2019-08-30 00:00:00+00:00,225.61,232.44,224.21,229.15,9327775,15.0406666667,15.496,14.9473333333,15.2766666667,139916625,0.0,1.0
TSLA,2019-09-03 00:00:00+00:00,225.01,228.95,223.16,224.08,5360546,15.0006666667,15.2633333333,14.8773333333,14.9386666667,80408190,0.0,1.0
TSLA,2019-09-04 00:00:00+00:00,220.68,228.46,219.21,226.89,5768696,14.712,15.2306666667,14.614,15.126,86530440,0.0,1.0
TSLA,2019-09-05 00:00:00+00:00,229.58,229.8,220.85,222.5,7403322,15.3053333333,15.32,14.7233333333,14.8333333333,111049830,0.0,1.0
TSLA,2019-09-06 00:00:00+00:00,227.45,229.64,225.17,227.2,4189372,15.1633333333,15.3093333333,15.0113333333,15.1466666667,62840580,0.0,1.0
TSLA,2019-09-09 00:00:00+00:00,231.79,233.76,229.23,230.0,4802669,15.4526666667,15.584,15.282,15.3333333333,72040035,0.0,1.0
TSLA,2019-09-10 00:00:00+00:00,235.54,235.54,228.94,230.8,4883714,15.7026666667,15.7026666667,15.2626666667,15.3866666667,73255710,0.0,1.0
TSLA,2019-09-11 00:00:00+00:00,247.1,248.17,236.0,237.38,10042777,16.4733333333,16.5446666667,15.7333333333,15.8253333333,150641655,0.0,1.0
TSLA,2019-09-12 00:00:00+00:00,245.87,253.5,244.4,247.7,8581210,16.3913333333,16.9,16.2933333333,16.5133333333,128718150,0.0,1.0
TSLA,2019-09-13 00:00:00+00:00,245.2,248.45,244.87,246.96,5313145,16.3466666667,16.5633333333,16.3246666667,16.464,79697175,0.0,1.0
TSLA,2019-09-16 00:00:00+00:00,242.81,247.43,241.17,246.0,4728096,16.1873333333,16.4953333333,16.078,16.4,70921440,0.0,1.0
TSLA,2019-09-17 00:00:00+00:00,244.79,245.6,240.37,242.47,3946909,16.3193333333,16.3733333333,16.0246666667,16.1646666667,59203635,0.0,1.0
TSLA,2019-09-18 00:00:00+00:00,243.49,248.17,242.37,245.0,4228103,16.2326666667,16.5446666667,16.158,16.3333333333,63421545,0.0,1.0
TSLA,2019-09-19 00:00:00+00:00,246.6,247.94,244.84,246.0,4883135,16.44,16.5293333333,16.3226666667,16.4,73247025,0.0,1.0
TSLA,2019-09-20 00:00:00+00:00,240.62,246.95,238.16,246.49,6506264,16.0413333333,16.4633333333,15.8773333333,16.4326666667,97593960,0.0,1.0
TSLA,2019-09-23 00:00:00+00:00,241.23,245.18,239.22,240.0,4391630,16.082,16.3453333333,15.948,16.0,65874450,0.0,1.0
TSLA,2019-09-24 00:00:00+00:00,223.21,241.99,222.61,241.52,12941112,14.8806666667,16.1326666667,14.8406666667,16.1013333333,194116680,0.0,1.0
TSLA,2019-09-25 00:00:00+00:00,228.7,228.98,218.36,224.56,9444286,15.2466666667,15.2653333333,14.5573333333,14.9706666667,141664290,0.0,1.0
TSLA,2019-09-26 00:00:00+00:00,242.56,243.31,227.4,230.66,12078785,16.1706666667,16.2206666667,15.16,15.3773333333,181181775,0.0,1.0
TSLA,2019-09-27 00:00:00+00:00,242.13,248.71,238.73,242.2,11123179,16.142,16.5806666667,15.9153333333,16.1466666667,166847685,0.0,1.0
TSLA,2019-09-30 00:00:00+00:00,240.87,243.98,236.11,243.0,5946161,16.058,16.2653333333,15.7406666667,16.2,89192415,0.0,1.0
TSLA,2019-10-01 00:00:00+00:00,244.69,245.95,239.13,241.5,6196290,16.3126666667,16.3966666667,15.942,16.1,92944350,0.0,1.0
TSLA,2019-10-02 00:00:00+00:00,243.13,244.65,239.43,243.29,6256548,16.2086666667,16.31,15.962,16.2193333333,93848220,0.0,1.0
TSLA,2019-10-03 00:00:00+00:00,233.03,234.48,224.28,231.86,15137763,15.5353333333,15.632,14.952,15.4573333333,227066445,0.0,1.0
TSLA,2019-10-04 00:00:00+00:00,231.43,234.78,228.07,231.61,8021180,15.4286666667,15.652,15.2046666667,15.4406666667,120317700,0.0,1.0
TSLA,2019-10-07 00:00:00+00:00,237.72,238.56,228.55,229.8,8086957,15.848,15.904,15.2366666667,15.32,121304355,0.0,1.0
TSLA,2019-10-08 00:00:00+00:00,240.05,243.94,234.5,235.87,8702338,16.0033333333,16.2626666667,15.6333333333,15.7246666667,130535070,0.0,1.0
TSLA,2019-10-09 00:00:00+00:00,244.53,247.3,240.65,241.32,6935033,16.302,16.4866666667,16.0433333333,16.088,104025495,0.0,1.0
TSLA,2019-10-10 00:00:00+00:00,244.74,249.28,241.58,245.28,6313417,16.316,16.6186666667,16.1053333333,16.352,94701255,0.0,1.0
TSLA,2019-10-11 00:00:00+00:00,247.89,251.08,246.81,247.15,8488159,16.526,16.7386666667,16.454,16.4766666667,127322385,0.0,1.0
TSLA,2019-10-14 00:00:00+00:00,256.96,258.55,247.13,247.9,10226863,17.1306666667,17.2366666667,16.4753333333,16.5266666667,153402945,0.0,1.0
TSLA,2019-10-15 00:00:00+00:00,257.89,260.0,254.12,257.7,6479456,17.1926666667,17.3333333333,16.9413333333,17.18,97191840,0.0,1.0
TSLA,2019-10-16 00:00:00+00:00,259.75,262.1,256.92,257.39,6704303,17.3166666667,17.4733333333,17.128,17.1593333333,100564545,0.0,1.0
TSLA,2019-10-17 00:00:00+00:00,261.97,264.78,260.17,262.5,4779043,17.4646666667,17.652,17.3446666667,17.5,71685645,0.0,1.0
TSLA,2019-10-18 00:00:00+00:00,256.95,262.8,255.1,260.7,5720888,17.13,17.52,17.0066666667,17.38,85813320,0.0,1.0
TSLA,2019-10-21 00:00:00+00:00,253.5,259.5,250.18,258.33,5020339,16.9,17.3,16.6786666667,17.222,75305085,0.0,1.0
TSLA,2019-10-22 00:00:00+00:00,255.58,258.33,250.85,254.32,4625095,17.0386666667,17.222,16.7233333333,16.9546666667,69376425,0.0,1.0
TSLA,2019-10-23 00:00:00+00:00,254.68,256.14,251.35,254.5,11216182,16.9786666667,17.076,16.7566666667,16.9666666667,168242730,0.0,1.0
TSLA,2019-10-24 00:00:00+00:00,299.68,304.93,289.2,298.37,29819231,19.9786666667,20.3286666667,19.28,19.8913333333,447288465,0.0,1.0
TSLA,2019-10-25 00:00:00+00:00,328.13,330.0,296.11,297.72,30006091,21.8753333333,22.0,19.7406666667,19.848,450091365,0.0,1.0
TSLA,2019-10-28 00:00:00+00:00,327.71,340.84,322.6,327.54,18737839,21.8473333333,22.7226666667,21.5066666667,21.836,281067585,0.0,1.0
TSLA,2019-10-29 00:00:00+00:00,316.22,324.3,314.75,319.99,12684267,21.0813333333,21.62,20.9833333333,21.3326666667,190264005,0.0,1.0
TSLA,2019-10-30 00:00:00+00:00,315.01,318.79,309.97,313.0,9641810,21.0006666667,21.2526666667,20.6646666667,20.8666666667,144627150,0.0,1.0
TSLA,2019-10-31 00:00:00+00:00,314.92,319.0,313.0,313.1,5066956,20.9946666667,21.2666666667,20.8666666667,20.8733333333,76004340,0.0,1.0
TSLA,2019-11-01 00:00:00+00:00,313.31,316.48,309.8,316.32,6383929,20.8873333333,21.0986666667,20.6533333333,21.088,95758935,0.0,1.0
TSLA,2019-11-04 00:00:00+00:00,317.47,321.94,309.26,314.8,8787040,21.1646666667,21.4626666667,20.6173333333,20.9866666667,131805600,0.0,1.0
TSLA,2019-11-05 00:00:00+00:00,317.22,323.51,316.12,319.62,6943417,21.148,21.5673333333,21.0746666667,21.308,104151255,0.0,1.0
TSLA,2019-11-06 00:00:00+00:00,326.58,326.72,314.5,318.0,7940932,21.772,21.7813333333,20.9666666667,21.2,119113980,0.0,1.0
TSLA,2019-11-07 00:00:00+00:00,335.54,341.5,328.02,329.14,14467348,22.3693333333,22.7666666667,21.868,21.9426666667,217010220,0.0,1.0
TSLA,2019-11-08 00:00:00+00:00,337.14,337.46,332.5,334.5,6074221,22.476,22.4973333333,22.1666666667,22.3,91113315,0.0,1.0
TSLA,2019-11-11 00:00:00+00:00,345.09,349.19,342.0,343.95,9993689,23.006,23.2793333333,22.8,22.93,149905335,0.0,1.0
TSLA,2019-11-12 00:00:00+00:00,349.93,350.37,344.04,346.9,7359383,23.3286666667,23.358,22.936,23.1266666667,110390745,0.0,1.0
TSLA,2019-11-13 00:00:00+00:00,346.11,356.33,345.18,355.0,8467863,23.074,23.7553333333,23.012,23.6666666667,127017945,0.0,1.0
TSLA,2019-11-14 00:00:00+00:00,349.35,353.84,342.91,346.11,6471703,23.29,23.5893333333,22.8606666667,23.074,97075545,0.0,1.0
TSLA,2019-11-15 00:00:00+00:00,352.17,352.8,348.36,350.64,4812563,23.478,23.52,23.224,23.376,72188445,0.0,1.0
TSLA,2019-11-18 00:00:00+00:00,349.99,353.15,346.1,352.92,4408505,23.3326666667,23.5433333333,23.0733333333,23.528,66127575,0.0,1.0
TSLA,2019-11-19 00:00:00+00:00,359.52,359.99,347.8,351.75,7736078,23.968,23.9993333333,23.1866666667,23.45,116041170,0.0,1.0
TSLA,2019-11-20 00:00:00+00:00,352.22,361.2,349.57,360.0,6733965,23.4813333333,24.08,23.3046666667,24.0,101009475,0.0,1.0
TSLA,2019-11-21 00:00:00+00:00,354.83,360.84,354.0,354.51,6110013,23.6553333333,24.056,23.6,23.634,91650195,0.0,1.0
TSLA,2019-11-22 00:00:00+00:00,333.04,341.0,330.0,340.16,16870642,22.2026666667,22.7333333333,22.0,22.6773333333,253059630,0.0,1.0
TSLA,2019-11-25 00:00:00+00:00,336.34,344.57,334.46,344.32,12345765,22.4226666667,22.9713333333,22.2973333333,22.9546666667,185186475,0.0,1.0
TSLA,2019-11-26 00:00:00+00:00,328.92,335.5,327.1,335.27,7956239,21.928,22.3666666667,21.8066666667,22.3513333333,119343585,0.0,1.0
TSLA,2019-11-27 00:00:00+00:00,331.29,333.93,328.57,331.12,5563459,22.086,22.262,21.9046666667,22.0746666667,83451885,0.0,1.0
TSLA,2019-11-29 00:00:00+00:00,329.94,331.26,327.5,331.11,2465629,21.996,22.084,21.8333333333,22.074,36984435,0.0,1.0
TSLA,2019-12-02 00:00:00+00:00,334.87,336.38,328.69,329.4,6081986,22.3246666667,22.4253333333,21.9126666667,21.96,91229790,0.0,1.0
TSLA,2019-12-03 00:00:00+00:00,336.2,337.91,332.19,332.62,6613476,22.4133333333,22.5273333333,22.146,22.1746666667,99202140,0.0,1.0
TSLA,2019-12-04 00:00:00+00:00,333.03,337.86,332.85,337.75,5536255,22.202,22.524,22.19,22.5166666667,83043825,0.0,1.0
TSLA,2019-12-05 00:00:00+00:00,330.37,334.42,327.25,332.83,3736976,22.0246666667,22.2946666667,21.8166666667,22.1886666667,56054640,0.0,1.0
TSLA,2019-12-06 00:00:00+00:00,335.89,338.86,334.77,335.0,7618937,22.3926666667,22.5906666667,22.318,22.3333333333,114284055,0.0,1.0
TSLA,2019-12-09 00:00:00+00:00,339.53,344.45,335.08,336.59,9040217,22.6353333333,22.9633333333,22.3386666667,22.4393333333,135603255,0.0,1.0
TSLA,2019-12-10 00:00:00+00:00,348.84,350.73,339.31,339.96,8839951,23.256,23.382,22.6206666667,22.664,132599265,0.0,1.0
TSLA,2019-12-11 00:00:00+00:00,352.7,357.19,351.09,351.88,6919162,23.5133333333,23.8126666667,23.406,23.4586666667,103787430,0.0,1.0
TSLA,2019-12-12 00:00:00+00:00,359.68,362.74,353.23,354.92,7776211,23.9786666667,24.1826666667,23.5486666667,23.6613333333,116643165,0.0,1.0
TSLA,2019-12-13 00:00:00+00:00,358.39,365.21,354.64,361.05,6574281,23.8926666667,24.3473333333,23.6426666667,24.07,98614215,0.0,1.0
TSLA,2019-12-16 00:00:00+00:00,381.5,383.61,362.5,362.55,18220940,25.4333333333,25.574,24.1666666667,24.17,273314100,0.0,1.0
TSLA,2019-12-17 00:00:00+00:00,378.99,385.5,375.9,378.99,8503775,25.266,25.7,25.06,25.266,127556625,0.0,1.0
TSLA,2019-12-18 00:00:00+00:00,393.15,395.22,380.58,380.63,14136392,26.21,26.348,25.372,25.3753333333,212045880,0.0,1.0
TSLA,2019-12-19 00:00:00+00:00,404.04,406.85,396.5,397.32,18120307,26.936,27.1233333333,26.4333333333,26.488,271804605,0.0,1.0
TSLA,2019-12-20 00:00:00+00:00,405.59,413.0,400.19,410.29,14785206,27.0393333333,27.5333333333,26.6793333333,27.3526666667,221778090,0.0,1.0
TSLA,2019-12-23 00:00:00+00:00,419.22,422.01,410.0,411.78,13332821,27.948,28.134,27.3333333333,27.452,199992315,0.0,1.0
TSLA,2019-12-24 00:00:00+00:00,425.25,425.47,412.69,418.36,8054720,28.35,28.3646666667,27.5126666667,27.8906666667,120820800,0.0,1.0
TSLA,2019-12-26 00:00:00+00:00,430.94,433.48,426.35,427.91,10648289,28.7293333333,28.8986666667,28.4233333333,28.5273333333,159724335,0.0,1.0
TSLA,2019-12-27 00:00:00+00:00,430.38,435.31,426.11,435.0,9956827,28.692,29.0206666667,28.4073333333,29.0,149352405,0.0,1.0
TSLA,2019-12-30 00:00:00+00:00,414.7,429.0,409.26,428.79,12601265,27.6466666667,28.6,27.284,28.586,189018975,0.0,1.0
TSLA,2019-12-31 00:00:00+00:00,418.33,421.29,402.08,405.0,10292456,27.8886666667,28.086,26.8053333333,27.0,154386840,0.0,1.0
TSLA,2020-01-02 00:00:00+00:00,430.26,430.7,421.71,424.5,9558386,28.684,28.7133333333,28.114,28.3,143375790,0.0,1.0
TSLA,2020-01-03 00:00:00+00:00,443.01,454.0,436.92,440.5,17794697,29.534,30.2666666667,29.128,29.3666666667,266920455,0.0,1.0
TSLA,2020-01-06 00:00:00+00:00,451.54,451.56,440.0,440.47,10157499,30.1026666667,30.104,29.3333333333,29.3646666667,152362485,0.0,1.0
TSLA,2020-01-07 00:00:00+00:00,469.06,471.63,453.36,461.4,18209138,31.2706666667,31.442,30.224,30.76,273137070,0.0,1.0
TSLA,2020-01-08 00:00:00+00:00,492.14,498.49,468.23,473.7,31199393,32.8093333333,33.2326666667,31.2153333333,31.58,467990895,0.0,1.0
TSLA,2020-01-09 00:00:00+00:00,481.34,498.8,472.87,497.1,28463186,32.0893333333,33.2533333333,31.5246666667,33.14,426947790,0.0,1.0
TSLA,2020-01-10 00:00:00+00:00,478.15,484.94,473.7,481.79,12976832,31.8766666667,32.3293333333,31.58,32.1193333333,194652480,0.0,1.0
TSLA,2020-01-13 00:00:00+00:00,524.86,525.63,492.0,493.5,26307458,34.9906666667,35.042,32.8,32.9,394611870,0.0,1.0
TSLA,2020-01-14 00:00:00+00:00,537.92,547.41,524.9,544.26,29061377,35.8613333333,36.494,34.9933333333,36.284,435920655,0.0,1.0
TSLA,2020-01-15 00:00:00+00:00,518.5,537.84,516.79,529.76,17368831,34.5666666667,35.856,34.4526666667,35.3173333333,260532465,0.0,1.0
TSLA,2020-01-16 00:00:00+00:00,513.49,514.46,492.17,493.75,21736653,34.2326666667,34.2973333333,32.8113333333,32.9166666667,326049795,0.0,1.0
TSLA,2020-01-17 00:00:00+00:00,510.5,515.67,503.16,507.61,13629073,34.0333333333,34.378,33.544,33.8406666667,204436095,0.0,1.0
TSLA,2020-01-21 00:00:00+00:00,547.2,548.58,528.41,530.25,17447270,36.48,36.572,35.2273333333,35.35,261709050,0.0,1.0
TSLA,2020-01-22 00:00:00+00:00,569.56,594.5,559.1,571.89,31369028,37.9706666667,39.6333333333,37.2733333333,38.126,470535420,0.0,1.0
